Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ARI,Diamondbacks,16.0,62.9196,70.1289,14.702,10.6272,2.73459,0.47694,0.863301,8.20773,5.67144,5.36715,0.0656814,17.2777,0.49955,0.460353,0.882344,1.15582,2.79332,0.539696,0.233664,0.297036,0.333448,0.630484,0.279577,0.0765326,0.24637,0.310641,0.0997841,6.6822,0.305903,,,6.47626,-1.72729,-0.03,0.210425,0.210425,0.0835768,-1.7849194258451462,0.26180693693459034,76.2065,57.0,3.5625,57.0,3.5625,747.989990234375,0.0,2B/OF,/players/garrett-hampson/19262/stats?position=2B/OF,15,NL,Garrett Hampson,641658,19262,19262
,,43.0,170.392,187.0,41.6791,28.4297,8.71908,0.896248,3.63399,20.0527,19.4662,13.8722,0.807868,38.057,1.22411,1.17477,0.287348,3.97771,1.38276,0.43275,0.244606,0.304159,0.370278,0.674437,0.294649,0.0741826,0.203513,0.36451,0.125672,3.99068,0.292933,,,19.5375,-2.33736,-0.14,-0.235864,-0.235864,0.083415,-2.5609725564718246,-2.862967148423195,89.373,181.5,4.220930232,181.5,4.220930232,750.8699951171875,0.1875,OF,/players/david-peralta/2136/stats?position=OF,-1,,David Peralta,444482,2136,2136
LAA,Angels,14.0,51.0615,57.3496,11.7911,7.88004,2.05088,0.0486711,1.81153,6.41752,6.45744,5.08131,0.00518555,16.7888,0.836736,0.298614,0.0714323,1.33945,0.100276,0.0403073,0.23092,0.309179,0.379424,0.688603,0.304012,0.0886024,0.292745,0.302661,0.148504,2.29838,0.30463,,,6.424,-0.284649,-0.23,-0.105129,-0.105129,0.0830843,-0.3763251155614853,-0.7341152280569077,95.8672,58.8,4.2,58.8,4.2,742.1099853515625,0.15686275,3B,/players/jd-davis/16219/stats?position=3B,1,AL,J.D. Davis,605204,16219,16219
,,18.0,66.338,77.0,15.0497,9.81345,3.04254,0.365635,1.82808,8.88528,7.76117,9.23531,0.0901208,17.657,0.741786,0.592955,0.0920003,1.15503,0.833373,0.238583,0.226864,0.325412,0.366423,0.691835,0.307662,0.119939,0.229312,0.523039,0.139559,4.27818,0.278668,,,8.85133,-0.155977,-0.05,-0.0854371,-0.0854371,0.0824268,-0.23637038469314575,-1.531481433659792,98.3247,77.4,4.3,77.4,4.3,999.0,0.47945205,OF,/players/robbie-grossman/5254/stats?position=OF,-1,,Robbie Grossman,543257,5254,5254
ATH,Athletics,15.0,56.6673,61.1531,12.7026,7.44099,2.9765,0.244749,2.04034,7.12806,6.60544,3.12465,0.0211174,17.7165,0.86501,0.357278,0.138814,0.750136,1.26867,0.219648,0.224161,0.273579,0.393341,0.666921,0.289006,0.0510956,0.289707,0.17637,0.169181,5.59722,0.286098,,,6.11146,-1.04211,0.0,0.0747269,0.0747269,0.0822318,-0.5512489601969719,-0.6944444179534912,91.0539,57.2,3.813333333,57.2,3.813333333,999.0,0.0,OF,/players/colby-thomas/sa3020713/stats?position=OF,10,AL,Colby Thomas,687515,sa3020713,sa3020713
TOR,Blue Jays,4.0,17.0962,18.797,3.954,2.51442,0.855871,0.124179,0.459532,2.60434,1.75584,1.42105,0.0085562,5.40186,0.129626,0.11941,0.0306475,0.193664,1.30208,0.225658,0.231279,0.293328,0.376505,0.669833,0.293035,0.0756001,0.287379,0.263068,0.145226,7.8228,0.307767,,,1.93946,-0.259375,0.31,0.137007,0.137007,0.0809593,-0.050855815410614014,0.20711934566497803,91.2653,13.2,3.3,13.2,3.3,709.0700073242188,0.04166667,OF,/players/jonatan-clase/26599/stats?position=OF,14,AL,Jonatan Clase,682729,26599,26599
ATH,Athletics,15.0,55.4719,61.1531,12.3748,7.34859,2.41038,0.233888,2.38198,7.1503,7.11381,4.62161,0.193762,17.3627,0.554126,0.351168,0.154249,0.956257,0.599358,0.13937,0.223083,0.28772,0.403789,0.691509,0.29944,0.0755744,0.283922,0.26618,0.180706,4.41786,0.276976,,,6.625,-0.528571,0.0,-0.0338923,-0.0338923,0.0762373,-0.14632826671004295,-1.1574074029922485,98.3931,56.7,3.78,56.7,3.78,999.0,0.0,1B,/players/nicholas-kurtz/sa3025385/stats?position=1B,10,AL,Nick Kurtz,701762,sa3025385,sa3025385
PHI,Phillies,9.0,33.6252,38.4964,7.53766,5.35481,1.39996,0.185422,0.59746,4.61633,2.99485,4.08605,0.122344,8.97595,0.165914,0.225911,0.393346,0.641237,1.65433,0.450432,0.224167,0.309414,0.330135,0.639549,0.285617,0.106141,0.233163,0.455222,0.105968,5.95501,0.285868,,,3.74221,-0.761028,0.41,0.0735827,0.0735827,0.0694399,-0.7864745929837227,0.17851851880550385,81.317,38.9,4.322222222,38.9,4.322222222,999.0,0.0,OF,/players/cal-stevenson/22411/stats?position=OF,26,NL,Cal Stevenson,670276,22411,22411
SFG,Giants,3.0,11.7314,12.9347,3.18493,2.32667,0.608739,0.0650339,0.184478,1.53165,1.24471,1.01564,0.0129425,2.37444,0.0787001,0.0757478,0.0332581,0.27862,0.208019,0.0475788,0.271487,0.331688,0.38164,0.713328,0.313787,0.0785203,0.183571,0.427738,0.110152,4.81328,0.324435,,,1.55064,0.0375627,0.15,-0.0045638,-0.0045638,0.0687571,0.0392685323022306,0.1962963007390499,102.834,10.7,3.566666666,10.7,3.566666666,999.0,0.0,OF,/players/wade-meckler/31490/stats?position=OF,30,NL,Wade Meckler,685133,31490,31490
LAD,Dodgers,7.0,28.417,32.1796,5.90518,3.5746,1.19957,0.170365,0.960644,3.98699,3.47496,3.05995,0.0950849,10.2742,0.486119,0.188362,0.028128,0.378606,0.739141,0.172259,0.207804,0.29396,0.363423,0.657384,0.289791,0.0950898,0.319277,0.297829,0.155619,5.80883,0.28465,,,3.23625,-0.528051,0.07,0.0226134,0.0226134,0.0683347,-0.5001768562942743,0.0916049350053072,86.4142,28.8,4.114285714,28.8,4.114285714,693.9000244140625,0.0,OF,/players/james-outman/24770/stats?position=OF,22,NL,James Outman,681546,24770,24770
COL,Rockies,46.0,180.875,199.089,43.2109,27.5034,9.20315,0.914384,5.58999,23.7794,21.6292,15.371,0.14694,58.0894,1.29288,1.30318,0.247488,2.86592,5.07792,1.36976,0.2389,0.301118,0.392608,0.693727,0.302618,0.0772069,0.291776,0.26461,0.153708,5.36771,0.317481,,,22.0774,-1.21163,0.85,0.113393,0.113393,0.0681762,-4.5899738892912865,-1.3712266683578491,80.2439,202.7,4.406521739,202.7,4.406521739,400.1400146484375,0.0,OF,/players/jordan-beck/31431/stats?position=OF,19,NL,Jordan Beck,687597,31431,31431
SDP,Padres,22.0,89.1854,94.5854,22.4226,15.14,4.39417,0.348115,2.54038,10.4246,11.0429,3.92898,0.153004,21.3875,0.693912,0.676462,0.100637,1.90015,0.780434,0.235703,0.251416,0.286242,0.393945,0.680188,0.293893,0.041539,0.226119,0.183704,0.142529,3.97545,0.301548,,,9.82462,-1.23979,-0.4,-0.0941436,-0.0941436,0.0653242,-1.0947020500898361,-1.4185185730457306,91.1538,90.9,4.131818181,90.9,4.131818181,750.8800048828125,0.0,OF,/players/oscar-gonzalez/20970/stats?position=OF,29,NL,Oscar Gonzalez,660757,20970,20970
MIA,Marlins,42.0,158.975,175.272,35.506,22.6377,7.73492,0.65854,4.47481,17.9082,18.8257,13.0906,0.492391,42.3187,1.70006,1.20848,0.297639,2.60743,2.77191,0.733505,0.223343,0.287452,0.364727,0.652178,0.285347,0.0746874,0.241446,0.309333,0.141383,4.68314,0.273668,,,16.9999,-3.5031,0.43,-0.0342072,-0.0342072,0.061135,-4.4141744039952755,-0.8230864405632019,79.1024,157.0,3.738095238,157.0,3.738095238,748.02001953125,0.2173913,3B,/players/graham-pauley/31363/stats?position=3B,20,NL,Graham Pauley,688363,31363,31363
MIA,Marlins,6.0,23.158,25.1772,5.69212,3.84643,1.24274,0.0768251,0.52613,2.71639,2.66824,1.52934,0.0501852,4.68161,0.284966,0.163975,0.0408772,0.508758,0.669713,0.0996839,0.245795,0.298629,0.374251,0.67288,0.294006,0.0607432,0.185947,0.32667,0.128456,5.26248,0.285189,,,2.61744,-0.327741,0.0,0.0492892,0.0492892,0.0590566,-0.4044102169573307,0.138888880610466,84.9305,30.8,5.133333333,30.8,5.133333333,999.0,0.0,2B/SS,/players/jared-serna/sa3015579/stats?position=2B/SS,20,NL,Jared Serna,691858,sa3015579,sa3015579
WSN,Nationals,4.0,15.9232,17.4456,3.89851,2.78212,0.756934,0.0883351,0.27112,1.81265,1.68864,1.25473,0.0458863,3.35391,0.10658,0.111104,0.0499952,0.338508,0.356848,0.0962896,0.244832,0.302365,0.354544,0.656909,0.288679,0.0719225,0.19225,0.374109,0.109712,4.92628,0.292313,,,1.73887,-0.301885,-0.02,3.21e-05,3.21e-05,0.0559771,-0.3268432886179653,0.2886419706046581,84.3312,12.3,3.075,12.3,3.075,999.0,0.05263158,C,/players/drew-millas/25643/stats?position=C,24,NL,Drew Millas,686452,25643,25643
CIN,Reds,85.0,321.877,358.583,77.608,54.1718,15.7948,1.87031,5.77104,42.969,32.2757,29.7918,0.884879,67.1263,3.98151,2.52475,0.408351,5.2198,16.8701,4.34818,0.241111,0.310969,0.355591,0.66656,0.294348,0.083082,0.187199,0.443817,0.11448,6.13155,0.285629,,,37.3775,-4.56889,0.56,0.925865,0.925865,0.0558923,-7.08890962600708,-4.295696198940277,81.3087,352.1,4.142352941,352.1,4.142352941,377.7200012207031,0.06504065,OF,/players/jake-fraley/19260/stats?position=OF,18,NL,Jake Fraley,641584,19260,19260
TBR,Rays,9.0,34.942,38.0454,7.81751,5.22457,1.69727,0.120191,0.775481,3.76822,3.84702,2.42829,0.00326544,10.1195,0.372483,0.254901,0.0477399,0.610226,0.431143,0.132005,0.223728,0.279446,0.345762,0.625207,0.275189,0.0638262,0.265986,0.239961,0.122034,4.15411,0.289773,,,3.37904,-1.07144,-0.04,-0.0305479,-0.0305479,0.0546975,-0.8396170902997255,0.09888888150453568,81.4143,31.0,3.444444444,31.0,3.444444444,999.0,0.0,2B,/players/coco-montes/21547/stats?position=2B,12,AL,Coco Montes,663796,21547,21547
COL,Rockies,6.0,23.102,25.7528,5.83013,4.05619,1.1104,0.0890599,0.574483,3.19328,2.55644,2.15163,0.0606863,4.21927,0.210354,0.167854,0.120973,0.56848,1.10258,0.183259,0.252364,0.319607,0.382741,0.702348,0.308191,0.0835492,0.163837,0.509953,0.130377,5.84128,0.284456,,,2.97131,-0.0412017,-0.03,0.0961188,0.0961188,0.0539453,-0.3967505171895027,0.06259259022772312,83.9954,30.8,5.133333333,30.8,5.133333333,698.22998046875,0.0,2B,/players/adael-amador/27962/stats?position=2B,19,NL,Adael Amador,691182,27962,27962
STL,Cardinals,39.0,148.436,166.724,32.9126,19.5916,6.6498,0.195896,6.47533,18.1443,21.5425,15.61,0.523488,43.8318,1.31358,1.2268,0.137409,2.56827,0.0,0.0,0.221729,0.299161,0.400039,0.699201,0.304354,0.0936281,0.262901,0.356135,0.17831,1.50235,0.266087,,,18.7214,-0.781648,-0.31,-0.284062,-0.284062,0.0509249,-1.0844205617904663,-3.9674072861671448,95.9855,164.5,4.217948717,164.5,4.217948717,724.469970703125,0.88235294,1B/DH,/players/luken-baker/21497/stats?position=1B/DH,28,NL,Luken Baker,663609,21497,21497
CHW,White Sox,15.0,58.2977,63.7907,12.3426,8.69256,2.50755,0.172827,0.969645,5.79284,5.55776,4.6242,0.0115283,15.8045,0.346127,0.431317,0.0913144,1.19409,0.671273,0.202245,0.211716,0.271791,0.310556,0.582347,0.259077,0.0724901,0.247756,0.292587,0.0988398,3.98462,0.271075,,,4.83842,-2.62369,0.24,-0.0553983,-0.0553983,0.050846,-2.572105672210455,0.9344444125890732,65.5198,44.2,2.946666666,44.2,2.946666666,746.219970703125,0.0,SS,/players/jacob-amaya/23296/stats?position=SS,4,AL,Jacob Amaya,676070,23296,23296
ATL,Braves,3.0,11.4739,12.8455,2.97539,2.19066,0.547823,0.0400781,0.196832,1.5726,1.23561,1.10434,0.0435579,2.43255,0.175919,0.0696852,0.0216605,0.282282,0.313279,0.0524426,0.259317,0.331853,0.365512,0.697366,0.308568,0.0859707,0.189369,0.453985,0.106195,5.19025,0.311699,,,1.48599,-0.0166533,0.01,0.0143661,0.0143661,0.0501115,-0.04459972772747278,0.10259258933365345,96.1613,11.7,3.9,11.7,3.9,742.6799926757812,0.0,2B,/players/nacho-alvarez-jr/31765/stats?position=2B,16,NL,Nacho Alvarez Jr.,805373,31765,31765
LAD,Dodgers,3.0,11.7572,13.073,2.91145,2.03524,0.527939,0.0832048,0.265062,2.04623,1.01756,0.783082,0.00117918,2.94811,0.282983,0.0726526,0.166984,0.152336,1.46203,0.274175,0.247631,0.308432,0.374322,0.682754,0.300507,0.059901,0.225512,0.265622,0.126691,8.29346,0.307123,,,1.42748,-0.101767,-0.06,0.156896,0.156896,0.0494023,0.057266391813755035,-0.013703703880310059,93.6268,12.6,4.2,12.6,4.2,595.2899780273438,0.0,OF,/players/esteury-ruiz/21780/stats?position=OF,22,NL,Esteury Ruiz,665923,21780,21780
HOU,Astros,12.0,47.3366,51.2424,9.83717,6.35486,1.91258,0.217745,1.35199,6.06703,4.68199,3.17066,0.0548432,14.0499,0.302681,0.325119,0.107297,0.636706,2.28056,0.275212,0.207813,0.260301,0.3431,0.603401,0.263993,0.0618757,0.274185,0.225671,0.135287,6.77524,0.263026,,,4.08937,-1.90486,0.0,0.267514,0.267514,0.048059,-1.4308403730392456,0.18518517911434174,71.0337,37.0,3.083333333,37.0,3.083333333,999.0,0.0,OF,/players/jacob-melton/sa3019988/stats?position=OF,21,AL,Jacob Melton,689200,sa3019988,sa3019988
LAA,Angels,20.0,77.6572,83.058,19.5711,15.408,3.34739,0.226875,0.588875,8.68306,6.7809,3.75066,0.0277381,19.9745,0.519875,0.368968,0.123903,2.07231,2.28825,0.764775,0.252019,0.289703,0.323716,0.613419,0.270967,0.0451571,0.240488,0.187773,0.0716966,5.13695,0.330339,,,7.09462,-2.62135,-0.2,-0.0071806,-0.0071806,0.0478022,-2.6090497081167996,0.2985754758119583,72.6222,68.1,3.405,68.1,3.405,639.260009765625,0.0,SS,/players/tim-anderson/15172/stats?position=SS,1,AL,Tim Anderson,641313,15172,15172
MIL,Brewers,3.0,10.8354,11.7226,2.60431,1.74477,0.51762,0.0474374,0.294479,1.18623,1.41309,0.697486,0.0182449,2.37578,0.0879752,0.0815055,0.0202143,0.19303,0.154299,0.0291204,0.240351,0.289664,0.37841,0.668074,0.290833,0.0594991,0.202666,0.293582,0.138059,4.5319,0.280091,,,1.18876,-0.182531,0.02,-0.000759756,-0.000759756,0.0445081,-0.21039818762801588,0.25148147717118263,85.0451,11.7,3.9,11.7,3.9,745.1900024414062,0.0,C,/players/jeferson-quero/sa3015407/stats?position=C,23,NL,Jeferson Quero,691620,sa3015407,sa3015407
TOR,Blue Jays,10.0,40.3622,44.5192,8.9547,5.7464,1.84658,0.21763,1.14409,5.2681,4.51584,3.24212,0.146352,14.4691,0.575208,0.252573,0.0870868,0.66359,1.1519,0.270219,0.221859,0.287451,0.36343,0.65088,0.285006,0.0728252,0.325009,0.224071,0.141571,5.91734,0.312405,,,4.30578,-0.901991,0.09,0.0466128,0.0466128,0.0441548,-0.686007171869278,-0.37296295166015625,85.6178,39.5,3.95,39.5,3.95,597.6300048828125,0.0,OF,/players/joey-loperfido/29630/stats?position=OF,14,AL,Joey Loperfido,694388,29630,29630
COL,Rockies,86.0,330.808,365.492,80.3327,53.3826,16.9072,2.33177,7.71112,46.06,34.1431,28.4093,0.740406,89.8204,2.61199,2.21456,1.44792,5.70321,19.0707,2.75304,0.242838,0.30588,0.377974,0.683854,0.299303,0.0777288,0.245752,0.31629,0.135136,6.84751,0.308383,,,39.5551,-3.19941,0.0,2.03883,2.03883,0.0430704,-7.570782899856567,-4.167749404907227,78.0129,373.6,4.344186046,373.6,4.344186046,999.0,0.0,OF,/players/zac-veen/27770/stats?position=OF,19,NL,Zac Veen,691728,27770,27770
HOU,Astros,6.0,22.696,25.6212,4.63549,2.77716,0.921639,0.0833925,0.853298,3.1745,2.61714,2.42852,0.0419403,7.83611,0.255358,0.158342,0.082958,0.320392,0.774586,0.212891,0.204242,0.286604,0.36499,0.651594,0.2869,0.0947857,0.305845,0.309914,0.160747,5.775,0.267011,,,2.51707,-0.480049,0.18,0.0259252,0.0259252,0.0420185,-0.3508693315088749,-0.09777775406837463,87.1471,25.2,4.2,25.2,4.2,999.0,0.0,OF,/players/taylor-trammell/19960/stats?position=OF,21,AL,Taylor Trammell,666211,19960,19960
NYY,Yankees,12.0,47.4516,51.8124,10.6396,6.83233,2.01304,0.213288,1.58091,6.08107,5.42185,3.44565,0.0257207,16.7609,0.549312,0.288177,0.0776138,0.772032,1.22288,0.348641,0.224219,0.282876,0.37558,0.658457,0.287786,0.0665025,0.323491,0.205577,0.151361,5.42603,0.308138,,,5.12708,-0.933837,0.12,0.0181237,0.0181237,0.0416203,-0.7988845314830542,-0.5281481221318245,86.2188,53.1,4.425,53.1,4.425,748.030029296875,0.0,OF,/players/everson-pereira/23695/stats?position=OF,9,AL,Everson Pereira,677592,23695,23695
NYY,Yankees,3.0,10.7495,11.9567,2.18532,1.26228,0.449549,0.0177637,0.455723,1.24545,1.43448,0.870269,0.0303788,3.48708,0.21941,0.0826782,0.0348703,0.179353,0.033247,0.0123079,0.203295,0.274706,0.375605,0.650311,0.283902,0.072785,0.291642,0.24957,0.17231,2.80913,0.251053,,,1.1458,-0.252875,0.0,-0.0166583,-0.0166583,0.0400868,-0.24257305450737476,0.23148147761821747,83.4869,3.2,1.066666666,3.2,1.066666666,749.97998046875,0.0,C,/players/alex-jackson/17276/stats?position=C,9,AL,Alex Jackson,656577,17276,17276
DET,Tigers,22.0,85.6447,95.3983,16.6772,10.9313,3.3756,0.241722,2.12858,9.99418,8.08119,7.46238,0.017372,30.1171,1.16564,0.644588,0.480996,1.22546,2.95001,0.918089,0.194726,0.266603,0.314345,0.580949,0.259114,0.0782235,0.315698,0.247779,0.11962,5.43623,0.269202,,,7.23864,-3.92087,0.28,0.0639374,0.0639374,0.0396846,-3.5111575052142143,0.7100411355495453,67.2477,63.6,2.89090909,63.6,2.89090909,745.6799926757812,0.02083333,3B/SS,/players/ryan-kreidler/25867/stats?position=3B/SS,6,AL,Ryan Kreidler,668952,25867,25867
WSN,Nationals,8.0,28.9305,31.0144,6.73619,4.60253,1.25157,0.0827232,0.799372,3.04041,3.50373,1.50392,0.0154954,8.77436,0.385103,0.145502,0.0493797,0.583724,0.266364,0.0643528,0.232841,0.278547,0.364713,0.64326,0.281139,0.0484912,0.282913,0.1714,0.131872,3.88118,0.304417,,,2.9031,-0.724905,0.0,-0.0239023,-0.0239023,0.0373558,-0.7932338081300259,0.12345678359270096,79.2562,28.5,3.5625,28.5,3.5625,999.0,0.0,3B,/players/brady-house/sa3017694/stats?position=3B,24,NL,Brady House,691781,sa3017694,sa3017694
BOS,Red Sox,3.0,11.6002,12.8093,3.04249,2.23004,0.539024,0.044575,0.228843,1.502,1.31047,0.894444,0.0182736,2.46899,0.195192,0.103539,0.0159311,0.270768,0.277573,0.0838921,0.262279,0.322989,0.375613,0.698603,0.307372,0.0698277,0.192749,0.362272,0.113334,4.82892,0.312422,,,1.46947,-0.0289373,-0.03,-0.00451842,-0.00451842,0.03662,-0.08942313957959414,0.016296295449137688,94.207,10.7,3.566666666,10.7,3.566666666,640.8599853515625,0.03225806,2B,/players/vaughn-grissom/26031/stats?position=2B,3,AL,Vaughn Grissom,687093,26031,26031
LAD,Dodgers,3.0,11.9029,13.073,2.7556,1.74707,0.564411,0.0223247,0.421799,1.53286,1.57557,0.879555,0.00117918,3.25061,0.179725,0.0730741,0.037719,0.26103,0.0789496,0.0287595,0.231507,0.292659,0.388986,0.681646,0.297927,0.0672805,0.248652,0.270581,0.157479,3.53209,0.281061,,,1.40034,-0.128911,0.01,-0.0179974,-0.0179974,0.0357658,-0.14477084577083588,0.056296294555068016,91.8905,10.7,3.566666666,10.7,3.566666666,750.75,0.0,2B/3B,/players/david-bote/14593/stats?position=2B/3B,22,NL,David Bote,623520,14593,14593
CHW,White Sox,15.0,58.2535,63.7907,13.519,8.7065,2.61605,0.0979239,2.09856,6.71796,7.63011,4.2911,0.0180942,14.4313,0.732777,0.442567,0.0707364,1.33346,0.167814,0.0625278,0.232072,0.291006,0.388416,0.679423,0.296501,0.0672685,0.226229,0.297347,0.156344,2.68537,0.270844,,,6.75982,-0.702291,0.0,-0.0999846,-0.0999846,0.0334188,-0.6952916830778122,-1.1111111640930176,91.844,62.9,4.193333333,62.9,4.193333333,627.2000122070312,0.15686275,2B/3B,/players/brandon-drury/11615/stats?position=2B/3B,4,AL,Brandon Drury,592273,11615,11615
,,4.0,16.7547,19.0,3.68227,2.01039,0.735303,0.0104772,0.926103,2.36849,2.70417,1.91476,0.00353609,6.38359,0.202641,0.111207,0.0166755,0.263437,0.0999804,0.0389901,0.219775,0.305514,0.430735,0.736248,0.319962,0.100777,0.335978,0.29995,0.21096,2.93029,0.288415,,,2.37219,0.149602,0.0,-0.0283455,-0.0283455,0.0334167,0.12250152789056301,-0.43209877610206604,106.786,23.7,5.925,23.7,5.925,999.0,0.31034483,1B/3B,/players/miguel-sano/12164/stats?position=1B/3B,-1,,Miguel Sanó,593934,12164,12164
NYY,Yankees,3.0,11.5973,12.9531,2.70321,1.84594,0.581806,0.0481621,0.227301,1.42711,1.18299,1.01053,0.0253689,2.02788,0.23747,0.0908808,0.0169047,0.235601,0.308788,0.0566166,0.233089,0.305438,0.35036,0.655798,0.290439,0.0780142,0.156556,0.498316,0.117271,5.16925,0.262472,,,1.30943,-0.205801,0.0,0.0146091,0.0146091,0.0327203,-0.161984633654356,0.046296294778585434,88.0849,10.7,3.566666666,10.7,3.566666666,999.0,0.0,2B/3B,/players/jorbit-vivas/sa3005511/stats?position=2B/3B,9,AL,Jorbit Vivas,678391,sa3005511,sa3005511
SFG,Giants,18.0,70.0106,77.6084,16.4543,10.5052,3.34036,0.274563,2.33418,8.70931,8.95887,6.52801,0.529638,21.9626,0.484934,0.471144,0.11377,1.27205,0.647801,0.149572,0.235026,0.302824,0.390603,0.693426,0.30087,0.0841147,0.282992,0.297233,0.155577,4.119,0.305729,,,8.49698,-0.58151,0.0,-0.0650976,-0.0650976,0.0315465,-0.6089898198843002,-1.6666666269302368,94.1394,70.0,3.888888888,70.0,3.888888888,999.0,0.0,1B,/players/bryson-eldridge/sa3022757/stats?position=1B,30,NL,Bryce Eldridge,805811,sa3022757,sa3022757
PIT,Pirates,10.0,39.5116,43.6756,8.88127,5.42221,2.03584,0.0903319,1.33288,4.66546,5.16935,3.43694,0.0637773,10.5234,0.311305,0.316656,0.0991241,0.628598,0.485689,0.170142,0.224776,0.289824,0.382076,0.6719,0.293223,0.0786924,0.240944,0.3266,0.157299,3.76352,0.269855,,,4.51304,-0.596049,0.08,-0.0436445,-0.0436445,0.0311312,-0.8563564456999302,-0.29477955400943756,84.439,34.6,3.46,34.6,3.46,999.0,0.03703704,2B,/players/enmanuel-valdez/21716/stats?position=2B,27,NL,Enmanuel Valdez,665839,21716,21716
LAA,Angels,3.0,11.6149,12.8542,2.82306,1.89153,0.548402,0.0841065,0.299024,1.58113,1.2597,0.825658,0.0526612,2.40036,0.256329,0.0892477,0.0681222,0.247788,0.502429,0.0713189,0.243056,0.305414,0.381989,0.687402,0.299968,0.0642325,0.186737,0.343972,0.138933,6.57356,0.280302,,,1.39802,-0.105638,0.06,0.0485487,0.0485487,0.0305952,-0.054074183106422424,-0.07888888195157051,93.0226,12.6,4.2,12.6,4.2,750.3400268554688,0.0,OF,/players/gustavo-campero/22707/stats?position=OF,1,AL,Gustavo Campero,672569,22707,22707
CHC,Cubs,3.0,10.6367,11.8482,2.26019,1.66422,0.411269,0.0329862,0.151715,1.08055,0.959023,0.823973,0.0184339,2.94989,0.108321,0.0756224,0.170711,0.229383,0.109308,0.0373778,0.212489,0.274159,0.300147,0.574306,0.256301,0.0695442,0.248974,0.279323,0.0876574,3.92969,0.27704,,,0.872192,-0.513785,0.18,-0.0136239,-0.0136239,0.0301633,-0.5134692927822471,0.41148148477077484,64.7205,3.2,1.066666666,3.2,1.066666666,999.0,0.02040816,C,/players/reese-mcguire/15674/stats?position=C,17,NL,Reese McGuire,624512,15674,15674
SDP,Padres,3.0,11.5759,12.6764,2.5846,1.63118,0.553031,0.0445462,0.355844,1.49891,1.31439,0.868978,0.0269098,3.35588,0.10649,0.0821177,0.0429197,0.178802,0.371076,0.106567,0.223275,0.281797,0.370966,0.652763,0.284703,0.0685509,0.264735,0.258942,0.147691,5.46497,0.280478,,,1.22294,-0.25992,0.04,0.0106944,0.0106944,0.0300255,-0.21716323401778936,0.08629629388451576,84.9684,10.7,3.566666666,10.7,3.566666666,709.030029296875,0.06666667,3B,/players/eguy-rosario/19964/stats?position=3B,29,NL,Eguy Rosario,666703,19964,19964
HOU,Astros,4.0,17.2182,18.7232,3.69973,2.33878,0.707982,0.0296348,0.623326,2.14812,2.04755,1.20293,0.065873,5.4448,0.17862,0.100387,0.0229981,0.262544,0.511565,0.0795009,0.214873,0.271724,0.368038,0.639761,0.278367,0.0642482,0.290805,0.220932,0.153165,5.29895,0.273446,,,1.71081,-0.479395,-0.04,0.041272,0.041272,0.0293548,-0.3626677170395851,0.02172839269042015,81.1448,22.6,5.65,22.6,5.65,722.9500122070312,0.0,3B,/players/shay-whitcomb/27789/stats?position=3B,21,AL,Shay Whitcomb,694376,27789,27789
SFG,Giants,26.0,101.241,109.448,23.3842,16.41,4.63241,0.657913,1.68391,11.6901,9.24598,5.52795,0.19636,25.6652,1.1819,0.702469,0.794815,1.85805,2.81405,0.491178,0.230977,0.276974,0.339628,0.616603,0.270179,0.0505076,0.234498,0.215386,0.108652,5.97592,0.290913,,,9.2794,-3.52359,0.0,0.182959,0.182959,0.0290868,-3.2875829935073853,-0.0708061084151268,73.4827,93.5,3.596153846,93.5,3.596153846,999.0,0.0,2B,/players/christian-koss/27653/stats?position=2B,30,NL,Christian Koss,683766,27653,27653
NYM,Mets,9.0,32.7213,35.8248,6.78278,4.64082,1.50929,0.0771642,0.555501,3.286,3.13767,2.10672,0.00307484,10.5687,0.679877,0.203071,0.113858,0.596087,0.134881,0.0338949,0.20729,0.267968,0.309062,0.57703,0.257248,0.0588061,0.29501,0.199336,0.101772,3.16343,0.285653,,,2.66449,-1.52622,-0.12,-0.0453475,-0.0453475,0.0287069,-1.4879505261778831,0.5744444206357002,66.3254,30.4,3.377777777,30.4,3.377777777,999.0,0.0,C,/players/hayden-senger/21489/stats?position=C,25,NL,Hayden Senger,663584,21489,21489
ATH,Athletics,3.0,11.1312,12.4217,2.5341,1.76875,0.459521,0.0373595,0.268469,1.3776,1.0591,0.944658,0.00126378,2.69851,0.187307,0.0672203,0.091373,0.261162,0.195217,0.0674312,0.227658,0.297321,0.348009,0.64533,0.286367,0.0760489,0.217242,0.350066,0.120351,4.55232,0.275243,,,1.215,-0.238064,-0.03,-0.0111504,-0.0111504,0.0275104,-0.16468704398721457,0.016296295449137688,89.1975,8.8,2.933333333,8.8,2.933333333,999.0,0.0,3B,/players/brett-harris/29788/stats?position=3B,10,AL,Brett Harris,695391,29788,29788
